recipe_id,title,category,ingredients_cleaned
7fbcade189084280b182ac67bba9762a,Nugget Tahu Wortel Nonmsg,tahu,"potong tahu putih , batang wortel , tepung terigu , telur campuran tahu , bawang putih haluskan , merica bubuk , garam , gula , seledri , telur lapisan , tepung panir"
cf40f3d8a5194c7989251ad686176513,Mun Tahu Sapi,tahu,"tahu sutra , daging sapi cincang , bawang putih digeprek , minyak goreng , air secukup nya , tepung tapioka , garam , penyedap jamur , kecap asin ikan"
23941a611e1e4ce185f5d01281fa0ee0,Tahu Bulat,tahu,"tahu putih , bawang putih , merica , garam , gula pasir"
57274c8c48894738958dc9c1c7052ce2,Tahu Petis,tahu,"tahu , kunyit , ketumbar , bawang putih , garam , petis"
7f48d1dcf33f41a99705c76d3e2aec2a,Nugget Tahu,tahu,"tahu kuning kukus menit , haluskan , daging ayam , wortel impor , jamur merang , telur , tepung terigu , tepung maizena , parsley bubuk , garam , kaldu jamur bubuk , gula , merica , mix bawang goreng bawang merah + bawang putih , baluran , tepung terigu , larutkan air , adonan encer , tepung panir"
3b367b987ccc4934b602479fb48f5d31,Sop Tetelan Bakso Tahu Sederhana,tahu,"tetelan , tahu putih , bakso , wortel , buncis , tangkai seledri , tangkai daun bawang , lada , penyedap , garam , gula , dihaluskan , bawang merah , bawang putih , lada"
95e9f8e954374780808f5db6a393f2de,Balado Terong Tahu,tahu,"terong ungu potong , tahu putih belah , cabe merah keriting , cabe rawit setan klo doyan pedas ditambah , bawang merah , bawang putih , tomat , cuka ga pp , garam , gula"
a2ac5e6d3ca847e59027aa77a738faa0,Tahu Isi Crispy,tahu,"tahu putih goreng matang , tepung bumbu homemade , aq share , isi , tauge , wortel , kupas n , potong , bawang merah , kupas n # , bawang putih , kupas n # , garam halus , gula pasir"
c0b31cb31d6c4cdbb05ac0c3f5f9e1e0,Tahu Lontong Ala Cik Weng,tahu,"potong tahu , kecambah , lontong suka lontong jdi , bumbu halus , cabe rawit , kacang goreng , gula , garam , petis hitam , kecap , bawang putih , bawang merah goreng taburan"
4da2d61bda7a4823a0a34abe7c7306e9,Tahu Gejrot Simple,tahu,"tahu sumedang kukus , kuah , bawang putih , gula merah , kecap manis , toping , bawang merah , cabe rawit , garam"
e2e9b2bbf9aa4d8581e23f6af952aba9,Sapo Tahu Sayur,tahu,"tahu sutra , wortel , sawi sawi , bawang putih dimemarkan , cabai keriting , cabai rawit pedas , saos tiram , gula pasir , garam , secukpnya minyak , margarin , tepung maizena dilarutkan , kecap manis , air"
c9be29ff193d4a49ba8aca310dc81119,Tips Tahu Awet Basi,tahu,"tahu putih , garam , daun salam , air"
04e2051528064f80b60fa4ccff7218ad,Pergedel Tahu Renyah,tahu,"tahu putih , btg daun bawang , btg daun seledri , bawang putih haluskan , bawang merah haluskan , telur , tepung terigu , lada putih haluskan , garam , minyak"
9676ba70904f494887ef4dee3cf67ecb,Sayur Bening ( Bayam Timun Tahu ),tahu,"bayam , timun , tahu , tomat , cabai hijau , bawang putih , garam , penyedap"
78137edd40a647839583a1406927e669,Tahu Cah Cabe Hijau,tahu,"tahu , cabe hijau , cabe rawit , bawang putih , bawang merah , daun bawang , kecap manis , kecap asin"
d41b4a6d542e4857a3cbe986bb8a9e3a,Lodeh Tahu Kacang,tahu,"kacang panjang ptong , kotak tahu potong goreng , lengkuas , santan , gula , garam , penyedap , bumbu halus , bawang merah , bawang putih , ketumbar segitu krn takar , kemiri , cabe rawit bs dskip , kunyit"
c9bdf27374de42f59cb2cb2206a513d4,Tumis Tahu Tauge,tahu,"genggam tauge dicabut akarnya , tahu kuning potong , bawang putih , tomat , bawang bombai , daun bawang , garam , penyedap ayam , minyak , air"
194f1ed515bb44da8743f815f69a7278,Tumis Ati Ayam Kecap Tahu Putih Telur,tahu,"ati ayam , potong dadu , kotak tahu potong dadu , goreng , telur rebus , ambil putih telur potong dadu , air , kecap manis , bumbu halus , bawang merah , bawang putih , cabai merah , cabai rawit , kemiri , sangrai , jahe , bumbu cemplung , lengkuas , geprek , daun salam , gula , garam , merica bubuk"
d4d0fb24847948daabc2633dcb338dd2,Sayur Tahu & Daun So,tahu,"tahu , daun so , bawang merah , bawang putih , daun salam , laos , santan kara , garam , gula"
7f1b86d9c2804d22a75704863733c899,Diet Gm Day Bakso+Tahu Kukus,tahu,"homemade bakso , tahu putih , sambal , cabai keriting , cabai rawit cabai galak , bawang merah , bawang putih , tomat , garam"
d608b675b9ea4902b3aac536dcddcec8,Sayur Tahu,tahu,"kotak tahu , potong dadu , goreng sebentar , udang , lonjor kacang panjang , air , bumbu , lengkuas , geprek , serai , geprek , daun salam , santan kara , gula , garam , bumbu halus , bawang merah , bawang putih , kemiri , kunyit , ketumbar"
1963dc09363147b3b9d900c293c7cb93,Tahu Bulat Goreng,tahu,"tahu putih , bawang putih , haluskan , lada , garam , telur , minyak goreng"
87ce1ead2ed944a29b3bb34aff136340,Tahu Walik Aci,tahu,"tahu pong , tepung tapioka , bawang putih , tangkai daun bawang , kaldu jamur kaldu bubuk , garam , merica bubuk , air panas"
499a298cb5db4a40a032f7bcc7c07dbf,Tahu Isi,tahu,"kotak tahu , goreng kering tahu kopong digoreng , wortel , potong korek api , kubis kol putih , rajang kasar , genggam taoge , bawang putih , bawang merah , bawang daun , merica , gula , garam , tepung terigu , tepung beras , garam , air"
a57a0c1fbe3a4f5a9314c8d56f42a2c2,Tahu Sarden Ekstra Pedas,tahu,"tahu putih , potong goreng berkulit , kaleng sarden ekstra pedas , cabe ijo , tomat , potong , bawang putih , bawang bombai , lada , saos sambal"
c94098f7ee82468c93ae8d92f87ed2a1,Tahu Gejrot,tahu,"tahu putih , bawang merah , bawang putih , cabe ijo , asam jawa , gula merah , kecap , garam"
7bc4714a8cea4a15b31fb8b133e94377,Nugget Tahu,tahu,"tahu putih , wortel , telur , batang daun bawang tipis , bawang putih haluskan , penyedap royco , garem , merica bubuk , terigu , minyak goreng , celupan , telur , tepung panir"
86b382fbcd474226b06f566ca9bdaccb,Sate Tahu Ekonomis,tahu,"tahu putih , tapioka , terigu , air hangat , kaldu bubuk , bawang pre , bawang putih , garam , bumbu kacang , genggam kacang goreng , bawang putih , kemiri , cabe rawit , air matang , gula merah , garam , kecap , pelengkap , tusuk sate"
7d7cd2a6af6642888d8b5e445528a783,Mapo Tahu,tahu,"tahu kotak , potong persegi , daging sapi , cincang halus blender , bawang putih haluskan , jahe parut , kecap manis , kecap inggris , saus tomat , saus cabe , cabe rawit tipis , air kaldu kupakai kaldu udang , bumbu tambahan , minyak wijen , batang daun bawang , tipis , garam , gula pasir , merica bubuk , maizena , larutkan dg air"
c9022c00779546bf93f914b3149dff38,Tahu Kecap Pedas Ala Anak Kos,tahu,"tahu coklat , bawang bombai , bawang putih , bawang merah , cabe rawit , tangkai bawang daun , daun salam , kecap manis , saori , kecap asin , gula pasir , royco ayam , ladaku , margarin , air putih"
cbf85e7048ad4014a5daf69333c188d0,Perkedel Tahu,tahu,"tahu sutra , telur ayam , btg daun bawang tipis , bawang putih haluskan , merica bubuk merk ladaku , kaldu bubuk , gula + garam"
a3c93923efc0460d8baf652b9818f012,Ayam Tahu Masak Rica Rica Sederhana,tahu,"daging ayam sayap , tahu plempung tahu coklat , bumbu dihaluskan , bawang merah , bawang putih , garam , cabe merah jawa , cabe rawit , kemiri , kunyit kunyit , bumbu pelengkap , serai , lengkuas , daun jeruk , jahe , kecap manis , gula jawa , tambahan , air , minyak goreng menumis"
637e83e9d9a14505b89af7bf163b93f9,Tahu Kuah Kuning,tahu,"tahu putih , tomat , batang pre , bawang putih , bawang merah , lengkuas , geprek , garam , merebus tahu , minyak menumis , cabe rawit , daun jeruk , air , # # bumbu halus # # , kemiri , jahe , merica , ketumbar , bawang merah , bawang putih , kunyit , gula , garam"
20a4782839844f85962263e7be4a0683,Sup Tahu Simpel Ala Fe,tahu,"tahu potong , bawang putih geprek , air kaldu sapi ayam udang , biji bakso diiris , garam , sejumput gula pasir , daun bawang tipis"
a4ca8b83d3774a40ad4d45c4f289ea36,Tumis Sawi Putih Tahu,tahu,"sawi putih , tahu kuning , bawang merah , bawang putih , tomat , saus tiram , cabe rawit merah , masako ayam , gula pasir , air , minyak goreng"
edeede20b4fc4a708fad4ff83a2250ee,Tahu Bumbu,tahu,"potong tahu putih , sawi hijau , wortel , baso sapi , daun bawang , daun seledri , bawang putih , lada merk ladaku , garam , gula pasir , minyak goreng"
58ce6fe93703442083a8d0542dfdcde5,Pepes Tahu Putih,tahu,"tahu , bawang putih , bawang merah , cabe rawit setan utuhan , cabe rawit setan , cabe merah keriting , telur ayam , garam , masako , gula , kunyit , kemiri , daun kemangi , daun bawang , daun pisang , daun salam , serai"
07960e45e1784318b908b74a46a3f5a5,Tahu Isi Jaman Now,tahu,"kotak tahu putih , lada , garam , kaldu bubuk , daun bawang , minyak , isian , sosis potong , cabe rawit potong"
85394ee4da194bf9a15a8b19da8c49ef,Tahu Goreng Cocol Sambel Kecap,tahu,"tahu , bawang merah , rajang , cabe rawit , rajang ga pake jg gpp , kecap manis , minyak"
11d6cfd6544e40d2bfe3afec6cfc4627,Tumis Toge Tahu,tahu,"tahu kuning , tauge , cabe ijo buleud , cabe keriting merah , bawang putih , bawang merah , batang daun bawang , saos tiram , kecap ikan , kaldu bubuk sapi , merica , minyak"
4b8948c70b664e3e9d39bede88df5d54,Oseng Pedas Tahu Pong,tahu,"cabai rawit merah , cabai merah keriting , bawang putih , bawang merah , bumbu kaldu bubuk , garam , lada"
b27d3f15530243f28cad98dd4660e56f,Tahu Rolade,tahu,"biji tahu , telur , merica , bawang putih , daun singkong rebus , garam , penyedap , daun pisang"
8b5d45cfbdeb4d2d9f38aef90101050e,Tahu Kecap,tahu,"tahu putih , taoge pendek , seledri , bawang goreng , kecap manis , bawang merah , bawang putih , cabai rawit , garam , minyak goreng , kacang tanah"
3b375bac74ee4d7bbd416145b66f74e2,Usyamta Pedas ( Usus Ayam Tahu Pedas ),tahu,"usus ayam potong , tahu potong potong kotak , cabe merah miring , cabe ijo miring , tomat , kecap , asam jawa , bumbu halus , bawang merah , bawang putih , cabe merah , cabe kering , cabe rawit , tomat , garam , gula merah , gula pasir , kemiri"
e9021eafa8394205a097386735bfdcb6,Tahu Goreng Bumbu Rempah,tahu,"bawang putih , biji ketumbar , garam , lada , air , tahu kotak"
bf68cd123d734152833c5800f3f03d1e,Bola Bola Tahu,tahu,"tahu putih , mi kuning , telur ayam , daun bawang , seledri , bawang putih , bawang merah , wortel , merica bubuk , garam , penyeap"
57b059cb93d04187b7707439b5c96cf3,Sayur Sawi Putih + Tahu,tahu,"sawi putih , tahu mentah , bawang merah , bawang putih , merica bubuk , gula pasir , garam , minyak menumis bumbu , penyedap"
32c24bb9412c4ff7a3331b072073eb9a,Tahu Crispy Lembut,tahu,"tahu sutra , potong kotak , baham , tepung terigu , bawang putih , geprek , merica bubuk , garam , air , adonan kering , tepung terigu , tepung beras , tepung tapioka , aduk , ditambah garam # halawa kaldu pribiotik"
409dfdecc2fd4d54a11b690fd3089fb6,Tahu Aci Kwalik,tahu,"tahu putih hrsnya tahu pong gk bumbuin goreng , bawang merah haluskan , bawang putih haluskan , lada , garam , seledri , daun bawang , tepung sagu , tepung terigu , air panas"
6c842426ff184f5d80282b0e6eba8a84,Semur Daging Tahu Soun,tahu,"daging sapi diiris , soun diseduh ditiriskan , bawang putih diiris digoreng , lada , pala , garam , gula , kecap manis , daun bawang"
2bcd4e4e18cc469fb587aaa39e524388,Martabak Tahu Tongkol,tahu,"telur , plastik kulit lumpia isi , tahu putih potongan , lada , garam , gula , penyedap , potong ikan tongkol , batang daun bawang"
f868085fccc843c1a1cd61bbb996d474,Semur Tahu,tahu,"tahu goreng , keping gula merah , bawang merah , bawang putih , rawit merah , jahe , kecap , garam"
88d27de1d24d4ccabf7c02c74f93fe76,Tahu Goreng Ketumbar,tahu,"tahu putih potong dadu , telur ayam , tepung tapioka , tepung kobe , tepung terigu , ketumbar ulek , garam , lada putih , penyedap magic"
636defae81984095a97bb0d528c9f5d7,Sapo Tahu Ayam Sederhana,tahu,"tofu tahu tahu jepang dipotong , ayam dada fillet ayam tulang dipotong , baso seafood potong , wortel potong rebus , bawang putih dihaluskan , bawang bombai potong , jahe tumbuk halus , daun bawang , cabe rawit potong , garam penyedap royko ayam , saos tiram , kecap asin , teping maizena+air teoung tapioka"
d49ba3e6bbef461d9e7bee8570d87bfe,Tahu Aci Campuran Bakso,tahu,"tahu mateng + tahu , adonan aci , tepung tapioka , air panas adonan cair , lada , garam , royko sapi"
57c4571631c54732b0e9be04a7021a9b,Tahu Dangdut Medan,tahu,"tahu putih , potong , cabe rawit , btg daun bawang , kecap manis , saos tiram , kecap asin , tepung maizena , larutkan dg air , gula , lada , air , minyak goreng , bumbu halus , cabe rawit ijo , bawang putih"
7c43be786fea47328f63166e6c45c64c,Sarden Tahu Kentang,tahu,"kaleng sarden abc , tahu putih dpotong serong , kentang kupas & potong , bawang merah , bawang putih , tomat , cabe rawit suka pedas , minyak , air , garam , sasa"
30dc2fca67ab447684fc2b7e978aeb1e,Tahu Dangdut,tahu,"tahu putih goreng matang , cabai hijau potong potong me , daun bawang drmh tdk , kecap manis me , kecap asin me , saos tiram me , garam , gula , penyedap , air , minyak goreng , tepung maizrna +air me tepung maizena , bumbu halus , cabe rawit , bawang putih"
225ac3f9479c42349d775aeab64ce845,Tahu Isi,tahu,"biji tahu pong , bihun , seduh dng air panas lunak , sisihkan , wortel , potong korek api tipis , genggam taoge , siangi , bawang putih , haluskan , batang daun bawang , kasar , garam , gula merica bubuk , pencelup , tepung terigu , bawang putih , haluskan , kunir , garam , air"
85c5397b271441dfa133d026b32c46de,Tumis Jagung Tahu Orenji,tahu,"jagung , wortel , tahu , bawang merah , bawang putih , cabai rawit , bawang bombai , garam & gula , lada , saus tiram"
a0d8a8a31c62417cb78f132229d9a626,Tahu Isi,tahu,"toge , kol , wortel korek api , batang daun bawang rajang halus , batang seledri rajang halus , tahu coklat , bumbu dasar putih bawang merah+bawang putih , terigu"
9589462464934f2bb63ccccc8a34bd3b,Sambel Tahu,tahu,"batang tahu putih , cabe merah , genggam cabe rawit , bawang merah , bawang putih , gula , masako , kecap"
f19184cbe10c4563ba78cbecf725d69c,Pakcoy Cha Tahu,tahu,"baby pakcoy , tahu kuning , bawang putih , bawang merah , cabai merah , minyak goreng , garam , penyedap jamur"
b5110c340e9d459b8cd035e0082dc590,Cake Tahu Keto,tahu,"tahu kuning haluskan , keju parut , sweetener , minyak samin , bubuk , minyak jagung utk menyangrai tahu halus , putih telur telur , kuning telur telur , whipped cream kocok , springkle"
6b84d67ec92142d7a3666151d79f979f,Tahu Terong Penyet,tahu,"terong goreng , terong , tepung terigu , tepung maizena , tepung bumbu kobe , air es , tahu goreng , potong tahu , garam , kaldu bubuk , sambal , biji cabe rawit , bawang putih , bawang merah , tomat , terasi , gula , garam"
a39634dd08de44f183afabe1ea8d4930,Tahu Crispy Cabe Garam,tahu,"kotak tahu putih , potong dadu , bawang putih , cincang halus , bawang merah , cincang halus , cabe rawit , tipis , cabe merah , tipis , batang daun bawang , tipis , batang daun jeruk , tipis , jeruk limau peras air jeruknya , tepung terigu , tepung bumbu pke tepung kobe pedas , tepung maizena , garam lada , air"
3845c0cd8dd24f1cadfb711ea6d18aea,Mun Tahu Ayam,tahu,"tahu kain sutra , potong dadu , ayam cincang , sagu , bawang putih , cincang halus , kecap ikan , kecap asin , garam , gula , lada , air matang"
0133f0cb938c4a799ff4d4c96c564681,Gorengan Tahu Enyakkkk,tahu,"tahu kuning , kemiri , bawang putih , tepung terigu tepung segitiga biru , bubuk ketumbar , garam , kaldu ayam bubuk royco ayam , air matang , minyak"
d7bb6aa7b4fe4de0b965be7d61630081,Tahu Aci Tegal,tahu,"tahu kuning , tepung kanji , tepung terigu , air panas , garam & kaldu ayam bubuk , bumbu halus , bawang putih , lada , ketumbar"
eaaadf5a0e994e64b2cd3676763d6942,Brokoli Tahu Kuah Sederhana,tahu,"brokoli putih , brokoli hijau , wortel , potong tahu putih , bawang putih , bawang bombai , saos raja , air ditambah dikurangi , garam , gula pasir , merica bubuk suka biar nyeess , kaldu instan royco ayam , minyak goreng menumis"
b75a50f39a95474cb44266332ec7a47e,Tahu Kuwalik,tahu,"tahu goreng potong dibalik putih , telur , tepung kanji , bawang putih goreng , bawang merah diiris tipis goreng , merica , garam , suka penyedap"
018c88b3deab451c99f55f0aafdef53a,Sop Daun Katuk Tahu Goreng,tahu,"daun katuk , kotak tahu putih , potong , bawang putih , bawang merah , air , garam , penyedap , minyak goreng , utk goreng tahu"
ff4cc2e3fcf74fa88a9c694d91116b70,Tahu Cabe Lada Garam,tahu,"kotak tahu kuning , potong dadu , putih potong , cabe merah potong rawit merah , daun bawang potong , tepung roti bread crumps , garam , tepung terigu , tepung maizena , merendam , blok magi sapi , merica bubuk , kecap asin"
a1d7ab2222d540759394b603a47a52b4,Tahu Isi Daging,tahu,"tahu putih , segitiga , telur , kocok , isian , daging giling , tepung kanji , batang daun bawang , bawang merah , haluskan , bawang putih , haluskan , lada , pala , garam gula"
21de579609264802b646605279760478,Tahu Baso Ayam Puyuh,tahu,"ayam cincang , udang , telur puyuh belah , daun bawang rajang halus , wortel parut kasar , tahu goreng kopong dibagi , tepung terigu , tepung beras , susu bubuk , bawang putih , air , minyak wijen , penyedap , garam"
eb184054593e494aa4cf34aaf4a033ab,Oseng Tahu Petai Pedas,tahu,"potong tahu putih , sayap leher ayam suka , diganti bakso , bawang merah , bawang putih , cabe merah keriting , cabai rawit merah , lengkuas , daun salam , papan petai , air , garam , gula , kaldu bubuk"
6fbbd9e06a754db4911af6026822680e,Tahu Aci Krispi,tahu,"lonjor tahu putih potong , goreng sampe kering tahu kulit , tahu putus , rendam tahu dibalik air garam , lada , penyedap , isian , tapioka , terigu , daun bawang , garam , lada , penyedap"
77bde11f18d748cea2628c6041a227e2,Tumis Tahu Kerang Dara,tahu,"kerang dara , tahu kulit , air , garam penyedap , ulek kasar , cabe rawit merah , bawang putih , bawang merah , terasi dibagi , tomat , kunyit , bawang putih , bawang merah , batang daun bawang , jahe , cabe rawit hijau , tomat , pelengkap , daun salam jeruk , serai daun kunyit , asam kandis"
68bb3058333d446d83b77e200164de4c,Tumis Tahu Teri Murah Meriah,tahu,"tahu putih , ikan teri , bawang putih , bawang merah , cabai rawit , garam , gula"
ec37621540104c668f30a080770115fe,Tahu Gejrot,tahu,"bj tahu goreng kempos , bj bawang merah , bawang putih , gula merah , asam jawa , biji cabe merah , bj cabe ijo , kecap manis"
b1a687b9bd194058bd1b53abcec69fab,Tahu Crispy,tahu,"tepung sajiku serba , garam , tahu kuning , tepung terigu , minyak goreng"
64a49c8f99f94fe0960846f5710d237b,Richam Tahu Pedas,tahu,"richam , tahu , lada , minyak goreng , garam , tepung crispy sajiku"
f00cc98c7e4f4ca0a1cf9d0190fae324,Pepes Intip Tahu,tahu,"kerak tahu , telur , jamur merang , suir , cabe rawit , cabe merah , bawang merah , bawang putih , minyak jelantah , garam gula penyedap , btng daun bawang"
a2132cbc9a40490a8a8bdad105b21647,Tahu Bakso Sederhana Kenyal Gurih,tahu,"daging ayam dicincang $ diblender , air es , telur sbgai pengenyal bakso tahux , tepung kanji tapioka , tepung terigu , bawang putih haluskan , lada , gula garam , penyedap tdk , tahu goreng belah"
0454eb55ee9341ce8e89ba31a3851132,Simpel Donat Tahu Bihun Fantasi,tahu,"tahu putih + , hancurkan , bihun instan , wortel , batang daun bawang , potong potong , telur , tepung terigu , lapisan , telur utuh , kocok lepas pake putih telur nya biar minyak berbusa"
f98a859e1080447b901b122b68097a31,Tumis Pokcoy Tahu Sutra,tahu,"bongkah pokcoy rebus menit dgn air mendidih , tahu sutra potong rebus , bawang putih , garam , lada kaldu bubuk , minyak menumis , air , maizena larutkan dgn air"
6993e3bfd7af4acf98d96af169df0525,Pepes Ayam & Tahu,tahu,"ayam , tahu , daun kemangi , daun pisang , jeruk nipis , bawang merah , bawang putih , cabe rawit merah , jahe , lengkuas , kunyit , batang serei , daun jeruk , merica , kemiri , tomat , garam , gula pasir , tusuk gigi"
fdb805c65105444fa1c77663a8000542,Tahu Fantasi,tahu,"tahu kotak tahu putih , kuning , hancurkan , wortel , tipis , daun bawang , tipis , kuning telur , bumbu , bawang goreng , lada , garam , kaldu ayam sapi , putih telur"
263123d34c62430687c926824cedf2a4,Tahu Balut,tahu,"tahu enak tahu putih , tepung terigu , penyedap garam , gula+merica , minyak goreng , saus cabe bumbu tabur kentang goreng topping"
46db2b1d8c8f4c2b935e7afafbaf59d3,Sayur Lodeh Labusiam Kacang Panjang & Tahu,tahu,"labusiam , kacang panjang , terong , tahu , bumbu dihaluskan , bawang merah , bawang putih , ketumbar , kemiri , bumbu tambahan , santan kara , cabe merah tipis serong , daun salam , daun jeruk , lengkuas diiris , royko masako , gula & garam , air"
a15a43eccf5d4908b08673884e12fe4f,Bola Bola Daging Kuah Tahu,tahu,"bola daging , daging giling , batang daun bawang halus , tepung maizena , bawang putih cincang halus , bawang merah cincang halus , kaldu jamur , sejumput lada , garam , gula , kuah , air , bawang putih cincang kasar , kotak tahu cina potong kotak , wortel potong , batang daun bawang miring , kecap asin , kaldu jamur , garam lada , minyak sayur"
a74529d0a82c496288a44b20abcb77ee,Pepes Tahu Jamur Merang,tahu,"tahu putih tahu kuning , jamur merang , suwir peras , telur , tomat , daun pisang , bumbu , lada , cabe merah , bawang putih , bawang merah , bgks masako ayam , serai , geprek , daun salam , sobek"
f4276c9f7b19421097e7bb810ee1e6de,Tahu Crispi Barbeque,tahu,"potong tahu putih , bumbu saji , minyak , bumbu barbeque"
bdaef71429a149629577d0ee5bf4bb6a,Tahu Rambutan,tahu,"tahu putih , bawang putih , telur , daun bawang cincang halus , daun sledri cincang , biji wortel cincang halus , garam penyedap , telur puyuh isi tahu bakso sosis jga , mie instan mie kuning , tepung terigu"
84b2b147459d4da69d53e353f48d1c26,Perkedel Tahu Praktis,tahu,"tahu putih , telur , kaldu bubuk , merica bubuk , batang daun bawang , potong , garam , minyak goreng"
ad04e96fa05042659ea5db58eaf80a42,Puyunghai Rolade Tahu Tuna,tahu,"telur ayam , rolade , tahu tuna , tepung serba , garam , minyak goreng , saos , bawang putih , saos , kecap manis , air , garam"
f8dcdd595b0a449bbdbcadb7019bace3,Tahu Goreng Praktis Ala Deyarl Kitchen,tahu,"tahu putih , masako sapi , air"
fff414c86693492d8786c118a8502d23,Cireng Tahu,tahu,"kotak tahu , tepung kanji , tepung terigu , bawang putih , royco garam , air , kacang tanah , bawang putih , gula merah , kecap"
cc448455cf5e43e1954c39cf689a8e59,Tumis Pakcoy Tahu Bandung,tahu,"iket pakcoy , tahu goreng , bawang merah , bawang putih , cabe kriting merah , cabe rawit merah , daun bawang , garam , gula putih , royco ayam"
c1a103d443f54b529c684bf7e0e64ac5,Oseng Pare Tahu,tahu,"pare , potong tahu , teri , tomat , cabe merah , cabe rawit , bawang merah , bawang putih , gula , garam , lengkuas"
dd31035cedf94d7d9b7786c9793345a4,Tahu Aci Pedas Manis,tahu,"tahu kuning , tepung aci , telur kocok lepas , saos , saos sambal , saos tomat , cabe rawit halus , bumbu halus takaran , bawang merah , bawang putih , btg daun bawang , garam , gula , lada"
30612bc6dec448f1b03a2ffd24520df6,Tahu Aci Pedas Manis,tahu,"tahu kuning , tepung kanji , telur kocok lepas , garam merica , daun bawang , # saos , saus cabai , saus tomat , cabe rawit merah , # bumbu halus takaran , bawang putih , bawang merah"
966ca981d8c04ad4aa5576b3bc4afdd0,Tahu Fantasi (,tahu,"tahu putih , lumatkan dgn garpu , wortel , serut cincang halus , keping bihun soun , rendam air panas lemas , potong² , telur , kocok lepas , btng daun bawang , halus , btng seledri , halus , bawang putih , haluskan , garam , merica & kaldu bubuk , pencelup , telur , tapioka , larutkan dgn air , garam & merica bubuk"
6230998c15a943ab943196698e3e7b3a,Gehu Jeletot/Tahu Isi,tahu,"biji tahu , daging ayam cincang , wortel , kubis , tauge , daun bawang , bawang merah , bawang putih , merica , cabe rawit , garam , gula , penyedap , terigu utk adonan tahu"
f961fee871624f3e9665393999812745,Sawi Putih Cah Tahu,tahu,"bonggol sawi putih , tahu kuning , bawang putih , bawang merah , cabe merah , garam , saos tiram , penyedap , gula pasir , air , minyak menumis"
fa75586e923f415ebf8ebd79016b3018,Tumis Kerang Tahu Cabe Hijau Ale,tahu,"kerang , tahu potong , bawang putih , bawang merah , cabe rawit , cabe hijau , ale , tomat , lengkuas , daun salam , kecap manis , gula garam , penyedap , air"
9f10a5223c91409ba7357eb5891db0f4,Tahu Isi Sayur Pedas,tahu,"plastik tahu coklat , isian , wortel , daun kol , daun bawang , cabe merah kriting , bawang merah , bawang putih , garam & gula , penyedap , pencelup , tepung terigu , tepung beras , air , kaldu bubuk"
ef47c5b4bc93468e9b7089fdc120547f,Tumis Kacang Polong Tahu Jamur,tahu,"kaleng kacang polong , kaleng jamur kancing , tahu putih , potong ayam fillet , bawang putih , potong bawang bombai , tepung maizena , garam bumbu penyedap"
5683f32eec4d4cbfa9ea4ba18f62273a,Peshu '' Pepes Tahu '',tahu,"kotak tahu putih , bawang putih , bawang merah , daun bawang mnurut slerah , umeg , bumbu halus , bawang putih , kencur , garam gula , sejumput lada , cabe rawit dirajang"
6661dc5c39ef4cf7ac882c74b223b0b9,Sayur Krecek Tahu By Bunda Les,tahu,"krecek , tahu putih , potong dadu , goreng , bumbu halus , bawang merah , bawang putih , kemiri , cabe merah keriting , daun salam , serai , memarkan , lengkuas , memarkan , daun jeruk , masako ayam , gula , santan kara , minyak goreng menumis"
0b0daa08ac634b33b4842be16efe9dcb,Gulai Ayam Tahu,tahu,"ayam , tahu , santan + , garam , penyedap , diabetasol , bumbu pelengkap , daun jeruk , daun salam , daun kunyit , asam kandis , cabai rawit merah utuh , bumbu halus , bawang merah , bawang putih , cabai merah , cabai rawit , jahe , kunyit , lengkas , kemiri , serai , bumbu rendang"
8c4466c768484992a5d883f3ad56133a,Pepes Tahu Jamur,tahu,"jamur merang , tipis , tahu putih pake tahu telur , telur , selembar daun pisang , daun salam , tangkai serai , santan kental me kara , biji ketumbar , garam , lada , gula pasir , kaldu jamur , bumbu halus , bawang putih , bawang merah , kunyit pewarna , cabai keriting"
a06d7721b5ea45b5bf059c5709f10772,Tahu Krispy,tahu,"tahu putih , baluran , tepung terigu , tepung maizena tepung tapioka , bawang putih bubuk , merica bubuk , sejumput garam , rendaman tahu , bawang putih , ketumbar , merica , garam"
fb39d95a9c3e4e62b0e5f3098b67800d,Sapo Tahu,tahu,"tofu potong jgn tipis tdk hancur wktu digoreng , btg brokoli , btg wortel , bawang bombai tipis , bawang putih geprek , cabe rawit tipis , btg daun bawang , saus tiram , kecap manis , kecap asin , kecap ikan , garam , gula , merica , air"
8087a2cbda9b454dbb49ff8c142256fa,Oyong Tahu Sederhana,tahu,"oyong , tahu , bawang putih , wortel , daun bawang , gula , garam , no msg"
40e215643ccc4148ba1ee3f7b00e9e9e,Tahu Dadar,tahu,"tahu kl , telur ayam , btg daun bawang , bawang merah , bawang putih , btg cabe rawit , garam n royco"
f37d94cf5e224d52a06a3ad7fe9bc04c,Tahu Donburi ),tahu,"donburi , tahu jepang"
91b68906f6a643d98e9bbee2abb45306,Tahu Telur Asin,tahu,"tahu putih , telur asin , tepung bumbu kobe , air , bawang putih cincang , cabe keriting merah"
1aee655003d84177a520ef193642ea6a,Tahu Cabe Garam,tahu,"tahu potong dadu putih ato kuning , tepung terigu , tepung tapioka , tepung , batang daun bawang , bawang putih , cabe merah keriting , cabe rawit merah , bubuk cabe , penyedap campuran tepung , penyedap masak , garam , minyak wijen , bubuk cabe , minyak"
